id,area,bathrooms,bedrooms,condo_fee,parking_spots,attached_rooms,type,lat,lon,year_built,overall_condition,has_elevator,leasures_available,price
3127,76,2,3,163,2,1,apartment,-5.8666079,-35.2088062,1976,Score 5,Yes,,290000
1530,75,1,3,350,1,0,apartment,-5.8126859,-35.2084239,1992,Score 4,nop,,199900
1410,110,2,2,400,2,1,apartment,-5.8821365,-35.1722172,2002,Score 3,y,pool,450000
4108,98,3,3,500,2,2,apartment,-5.8243506,-35.2181326,1964,Score 4,nop,sports court,521000
4440,180,3,3,950,3,3,apartment,-5.7845495,-35.1984438,2002,Score 4,yes,"barbecue space,sports court",680000
83,270,3,3,1400,3,3,apartment,-5.8372462,-35.2137906,1969,Score 4,no,"barbecue space,gym,PLAYGROUND,SPORTS COURT",900000
868,94,3,3,0,2,1,apartment,-5.8897065,-35.1728883,,Score 5,y,,290000
2350,64,2,2,0,1,1,apartment,-5.8666079,-35.2088062,2002,Score 5,yes,BARBECUE SPACE,270000
20,97,3,3,0,2,1,apartment,-5.7845495,-35.1984438,,Score 5,y,,449000
3163,175,5,4,1100,2,3,apartment,-5.788328,-35.1951542,1968,Score 4,no,"pool,BARBECUE SPACE,PLAYGROUND",660000
4094,94,2,3,850,1,2,apartment,-5.8152068,-35.2147971,1965,Score 4,Yes,"BARBECUE SPACE,PLAYGROUND,sports court",200000
4369,124,3,3,0,0,0,apartment,-5.8032096,-35.2002054,,Score 6,no,,692126
1562,78,3,3,0,2,2,apartment,-5.8198444,-35.2109804,1972,Score 6,yes,,370000
3093,196,4,2,980,2,1,apartment,-5.8455365,-35.2136399,1969,Score 5,yes,"POOL,barbecue space,PLAYGROUND",995000
973,35,1,1,300,1,1,apartment,-5.8226937,-35.2126403,2000,Score 5,y,"playground,sports court",145000
1710,56,2,2,0,0,1,apartment,-5.8821365,-35.1722172,,Score 5,Yes,,390000
3671,171,2,3,650,2,1,apartment,-5.8032096,-35.2002054,,Score 7,No,"BARBECUE SPACE,gym,playground",550000
4601,110,2,3,674,2,2,apartment,-5.8576398,-35.2014489,1986,Score 6,Yes,"barbecue space,GYM,PLAYGROUND",599000
1098,98,3,3,650,2,1,apartment,-5.8821365,-35.1722172,2007,Score 4,No,"pool,PLAYGROUND,SPORTS COURT",349000
4737,184,3,3,1000,3,3,apartment,-5.7937711,-35.1994336,2002,Score 8,yes,"pool,barbecue space,playground",1000000
2844,95,3,3,480,2,1,apartment,-5.8821365,-35.1722172,,Score 7,Yes,"BARBECUE SPACE,playground,SPORTS COURT",299000
886,123,5,3,550,2,3,apartment,-5.8347074,-35.2243579,,Score 5,y,"pool,GYM,PLAYGROUND",580000
3395,159,4,3,0,2,1,apartment,-5.8226937,-35.2126403,1958,Score 4,y,,580000
4377,86,1,3,450,2,1,apartment,-5.8226937,-35.2126403,,Score 5,y,"POOL,barbecue space,PLAYGROUND,sports court",450000
4205,170,3,2,620,2,1,apartment,-5.8821365,-35.1722172,1999,Score 8,no,SPORTS COURT,350000
515,175,5,3,1000,3,3,apartment,-5.8365991,-35.2139684,1977,Score 4,yes,sports court,800000
737,116,5,3,650,2,3,apartment,-5.7921127,-35.1960671,1959,Score 8,Yes,"pool,barbecue space,PLAYGROUND,SPORTS COURT",690000
1453,57,1,2,0,1,1,apartment,-5.8821365,-35.1722172,1986,Score 6,No,,350000
3661,123,4,4,670,2,2,apartment,-5.8576398,-35.2014489,2002,Score 6,yes,"BARBECUE SPACE,playground",730000
4490,55,2,2,300,2,1,apartment,-5.8640599,-35.196594,2004,Score 5,y,"BARBECUE SPACE,playground",300000
2506,40,1,1,590,1,1,other,-5.8821365,-35.1722172,2005,Score 4,yes,"barbecue space,playground,SPORTS COURT",220000
2994,160,4,3,1000,2,3,apartment,-5.7870581,-35.1983806,2003,Score 5,Yes,playground,620000
2126,52,1,2,0,1,1,apartment,-5.8821365,-35.1722172,,Score 6,y,,240000
2926,180,3,3,1250,3,3,apartment,-5.7845495,-35.1984438,,Score 6,nop,"gym,PLAYGROUND",620000
4531,130,3,3,472,2,3,apartment,-5.8821365,-35.1722172,2001,Score 8,nop,"BARBECUE SPACE,PLAYGROUND",600000
906,90,2,3,0,1,1,apartment,-5.8437235,-35.2214483,1965,Score 4,Yes,,230000
4574,140,5,3,0,3,3,apartment,-5.7997946,-35.1979747,1996,Score 4,y,,603900
1030,55,2,2,0,1,1,apartment,-5.8712248,-35.2266072,2004,Score 3,Yes,,160000
2507,59,1,2,363,1,1,apartment,-5.8999907,-35.1759866,1963,Score 5,y,"PLAYGROUND,sports court",290000
2428,75,2,3,550,2,1,apartment,-5.8661059,-35.2056886,2003,Score 6,y,"steam room,gym",320000
947,57,1,2,300,0,1,apartment,-5.8654192,-35.2097736,,Score 5,y,SPORTS COURT,210000
3508,112,1,3,0,1,1,apartment,-5.7978488,-35.2092207,,Score 5,yes,BARBECUE SPACE,185000
3752,145,1,3,1200,2,1,apartment,-5.8163039,-35.2204887,2000,Score 7,Yes,"barbecue space,SPORTS COURT",550000
715,110,1,3,130,0,1,apartment,-5.837363,-35.2201877,,Score 7,no,,260000
3740,180,1,3,1000,2,1,apartment,-5.8032096,-35.2002054,1999,Score 5,Yes,"playground,sports court",700000
686,299,4,4,0,2,2,house,-5.8690614,-35.1911067,1971,Score 4,y,,590000
703,75,2,3,300,1,1,apartment,-5.7540506,-35.2152587,2005,Score 4,yes,BARBECUE SPACE,175000
2353,110,3,3,0,2,1,apartment,-5.8821365,-35.1722172,2005,Score 3,nop,,450000
2257,76,1,3,0,2,1,apartment,-5.8666079,-35.2088062,,Score 7,y,,283000
473,108,3,3,800,2,3,apartment,-5.8159576,-35.2189124,1958,Score 5,yes,"gym,PLAYGROUND,sports court",410000
21,83,1,3,280,2,1,apartment,-5.8274696,-35.2168565,1993,Score 5,nop,PLAYGROUND,325000
2752,101,3,3,550,2,1,apartment,-5.8821365,-35.1722172,,Score 5,y,"barbecue space,gym",480000
885,57,2,2,0,1,1,apartment,-5.8226937,-35.2126403,,Score 6,no,,300000
2448,60,2,2,400,2,0,apartment,-5.8650038,-35.1933903,1989,Score 6,yes,PLAYGROUND,270000
917,123,5,3,600,2,3,apartment,-5.8203803,-35.2256399,,Score 4,No,"POOL,BARBECUE SPACE,PLAYGROUND",600000
3466,205,4,4,1215,3,3,apartment,-5.8005515,-35.1986193,1977,Score 4,Yes,"POOL,BARBECUE SPACE",620000
3460,55,1,2,300,1,1,apartment,-5.8666079,-35.2088062,,Score 6,yes,"PLAYGROUND,sports court",195000
2239,98,3,3,650,2,1,apartment,-5.8855448,-35.1775819,,Score 8,y,"barbecue space,gym,PLAYGROUND",310000
3542,250,5,3,1500,3,3,apartment,-5.8226937,-35.2126403,2005,Score 5,y,"BARBECUE SPACE,STEAM ROOM,PLAYGROUND,sports court",950000
1265,51,1,2,0,1,0,apartment,-5.8768735,-35.2236066,1962,Score 4,yes,,145000
483,89,1,3,0,1,1,apartment,-5.8032096,-35.2002054,1992,Score 4,Yes,,470000
4197,158,2,2,1335,0,1,apartment,-5.7921127,-35.1960671,1999,Score 6,No,"GYM,PLAYGROUND",410000
2963,55,1,1,0,1,1,apartment,-5.7869014,-35.1902633,,Score 5,yes,"POOL,BARBECUE SPACE",275000
1219,123,5,3,460,2,3,apartment,-5.8347074,-35.2243579,,Score 5,No,"barbecue space,PLAYGROUND",450000
277,83,2,3,380,2,1,apartment,-5.8796695,-35.1973555,,Score 4,No,"POOL,BARBECUE SPACE",285000
988,54,2,2,300,1,1,apartment,-5.8799135,-35.1998728,1972,Score 5,no,"PLAYGROUND,SPORTS COURT",190000
2084,300,4,3,0,3,3,house,-5.8226937,-35.2126403,2000,Score 4,y,,365000
1245,55,2,2,300,1,1,apartment,-5.8633093,-35.2324324,1979,Score 6,y,"BARBECUE SPACE,PLAYGROUND",210000
2382,128,3,3,700,2,3,apartment,-5.8165334,-35.2224341,,Score 4,y,"pool,gym,sports court",600000
571,112,3,3,980,2,2,apartment,-5.8248843,-35.2127737,,Score 6,No,"PLAYGROUND,SPORTS COURT",359000
1435,57,2,2,0,1,1,apartment,-5.8204083,-35.235357,1994,Score 5,y,BARBECUE SPACE,249000
993,180,4,4,1000,-7,3,apartment,-5.8032096,-35.2002054,,Score 5,Yes,barbecue space,850000
3608,54,2,2,240,1,1,apartment,-5.8180873,-35.23835015,1972,Score 5,Yes,"BARBECUE SPACE,PLAYGROUND,sports court",209500
3185,87,1,3,600,2,1,apartment,-5.8032096,-35.2002054,1975,Score 7,yes,BARBECUE SPACE,220000
585,230,2,3,0,3,2,house,-5.8226937,-35.2126403,,Score 4,yes,,415000
3379,60,1,2,290,2,1,apartment,-5.8633093,-35.2324324,1984,Score 5,nop,"BARBECUE SPACE,SPORTS COURT",190000
2514,110,3,2,685,1,1,other,-5.8821365,-35.1722172,,Score 4,yes,PLAYGROUND,410000
1349,67,1,2,790,1,0,apartment,-5.7840027,-35.1946003,2007,Score 4,yes,"POOL,BARBECUE SPACE,GYM",260000
1007,174,3,4,1100,1,1,apartment,-5.8032096,-35.2002054,2004,Score 6,no,"pool,STEAM ROOM,playground",280000
674,103,1,3,990,2,1,apartment,-5.8226937,-35.2126403,1995,Score 5,No,"pool,playground",350000
2412,90,2,3,530,2,1,apartment,-5.8032096,-35.2002054,1996,Score 5,Yes,PLAYGROUND,440000
2903,182,3,3,0,3,3,apartment,-5.890275,-35.175139,1972,Score 5,Yes,,680000
447,96,2,3,700,2,1,apartment,-5.7957337,-35.207567,2002,Score 4,Yes,"gym,playground,SPORTS COURT",275000
3209,89,3,3,460,2,1,apartment,-5.8768735,-35.2236066,1960,Score 7,no,,320000
3467,65,2,3,330,1,1,apartment,-5.8669345,-35.191136,2005,Score 5,Yes,PLAYGROUND,230000
359,98,3,3,500,3,1,apartment,-5.8108854,-35.2154712,,Score 4,yes,BARBECUE SPACE,480000
2064,129,4,3,700,3,3,apartment,-5.8286255,-35.2226081,1989,Score 5,y,"POOL,BARBECUE SPACE,playground",680000
4253,87,1,3,0,2,1,apartment,-5.8286255,-35.2226081,1967,Score 4,yes,POOL,420000
3973,165,2,3,0,2,1,apartment,-5.8226937,-35.2126403,,Score 5,Yes,,370000
1690,55,2,1,350,2,1,apartment,-5.8640599,-35.196594,,Score 4,No,"BARBECUE SPACE,playground,SPORTS COURT",230000
4137,360,2,3,0,2,1,house,-5.8576398,-35.2014489,,Score 5,no,,429000
1548,240,2,4,0,2,2,house,-5.8576398,-35.2014489,2004,Score 4,Yes,,550000
1247,85,2,3,250,1,0,apartment,-5.8437235,-35.2214483,2005,Score 4,no,,200000
1985,123,1,2,1100,2,1,apartment,-5.7856518,-35.1913817,1999,Score 4,y,"BARBECUE SPACE,PLAYGROUND",300000
294,100,3,3,600,3,3,apartment,-5.8650038,-35.1933903,,Score 4,Yes,"pool,GYM,playground,SPORTS COURT",470000
1547,91,2,3,330,2,1,apartment,-5.8186892,-35.2401631,,Score 4,y,,380000
2012,57,1,2,340,1,1,apartment,-5.8423717,-35.2170631,,Score 4,yes,"barbecue space,playground",230000
588,58,2,2,360,1,1,apartment,-5.8821365,-35.1722172,,Score 5,no,"barbecue space,PLAYGROUND,SPORTS COURT",405000
2403,198,3,3,0,2,3,apartment,-5.8032096,-35.2002054,,Score 4,yes,,550000
2129,52,2,2,350,2,1,apartment,-5.8250648,-35.235023,1992,Score 6,y,barbecue space,190000
4192,64,2,2,263,1,1,apartment,-5.8636826,-35.2153349,2005,Score 5,Yes,SPORTS COURT,280000
2410,66,2,3,410,2,1,apartment,-5.8197113,-35.2206827,1977,Score 5,y,sports court,248000
2719,120,3,3,700,2,3,apartment,-5.8188964,-35.2090624,,Score 5,Yes,playground,550000
425,58,2,2,258,1,1,apartment,-5.8753421,-35.2254937,1969,Score 2,y,"PLAYGROUND,sports court",215000
2582,56,2,2,0,1,1,apartment,-5.8143778,-35.2089333,2006,Score 4,y,,240000
1054,85,4,3,410,2,3,apartment,-5.8158121,-35.2078969,2000,Score 5,Yes,"POOL,playground,sports court",420000
3656,178,2,4,1100,1,1,apartment,-5.788328,-35.1951542,,Score 7,yes,"playground,sports court",850000
4359,58,1,2,660,1,1,apartment,-5.790886,-35.2023866,,Score 4,y,"BARBECUE SPACE,PLAYGROUND",199900
556,53,1,1,600,1,0,other,-5.7840027,-35.1946003,1988,Score 5,Yes,"playground,SPORTS COURT",250000
4165,98,1,3,470,2,1,apartment,-5.8652613,-35.1962325,,Score 6,No,"pool,BARBECUE SPACE,playground",395000
3631,150,1,3,0,2,0,house,-5.8251621,-35.2081975,,Score 4,yes,,260000
4502,128,2,3,240,2,1,apartment,-5.8576398,-35.2014489,1966,Score 5,Yes,SPORTS COURT,320000
3924,55,1,2,220,1,1,apartment,-5.8768735,-35.2236066,2004,Score 6,Yes,"barbecue space,PLAYGROUND,SPORTS COURT",205000
4500,103,1,3,520,2,1,apartment,-5.7870581,-35.1983806,,Score 6,yes,"pool,barbecue space,gym",465000
3815,69,2,2,373,2,1,apartment,-5.8004904,-35.2077308,1991,Score 6,No,"barbecue space,PLAYGROUND,sports court",397000
1193,57,2,2,340,1,1,apartment,-5.8263268,-35.2100174,1968,Score 5,No,"BARBECUE SPACE,PLAYGROUND",180000
1716,111,2,3,0,2,1,apartment,-5.8214697,-35.2168115,,Score 5,yes,,270000
2604,58,2,2,0,1,2,apartment,-5.7841388,-35.2059603,,Score 5,no,BARBECUE SPACE,210000
3830,260,3,4,0,3,3,house,-5.8223725,-35.2044225,1992,Score 5,yes,POOL,625000
2828,49,1,2,200,1,0,apartment,-5.8768735,-35.2236066,,Score 4,Yes,POOL,186000
1704,52,1,1,350,0,1,apartment,-5.8032096,-35.2002054,1982,Score 6,y,"barbecue space,playground,sports court",160000
2863,88,3,3,0,2,2,apartment,-5.7921127,-35.1960671,1993,Score 4,y,,531000
2618,56,1,2,340,1,0,apartment,-5.8187773,-35.2166551,,Score 5,Yes,"BARBECUE SPACE,playground",185000
2400,150,1,3,150,2,1,house,-5.8576398,-35.2014489,,Score 5,Yes,,350000
2139,200,3,4,0,3,3,apartment,-5.7792731,-35.2056241,1964,Score 7,No,,947000
2383,47,1,1,1224,2,0,other,-5.7823372,-35.1946781,1999,Score 4,Yes,"PLAYGROUND,SPORTS COURT",250000
3218,57,2,2,480,2,1,apartment,-5.8600136,-35.1998189,,Score 5,y,"POOL,sports court",320000
3455,295,,,2200,,,apartment,-5.831613,-35.2197975,2001,Score 5,yes,"gym,playground,SPORTS COURT",1000000
1285,109,4,4,400,2,2,apartment,-5.8559951,-35.2043315,2000,Score 3,yes,"PLAYGROUND,sports court",530000
4380,68,2,3,250,2,1,apartment,-5.8292546,-35.193081,,Score 4,y,"PLAYGROUND,sports court",115000
3538,136,5,3,0,3,3,apartment,-5.8108854,-35.2154712,2006,Score 4,nop,,616000
4270,55,1,1,550,1,1,apartment,-5.8821365,-35.1722172,2006,Score 7,Yes,"pool,barbecue space,sports court",390000
2087,74,1,2,450,2,1,apartment,-5.8143778,-35.2089333,2001,Score 4,Yes,"playground,SPORTS COURT",230000
1889,56,2,2,365,1,1,apartment,-5.8667495,-35.2043074,,Score 5,yes,"playground,SPORTS COURT",195000
3381,87,3,3,0,2,1,apartment,-5.8286255,-35.2226081,,Score 5,Yes,,419000
1591,235,3,3,1200,3,3,apartment,-5.8032096,-35.2002054,,Score 7,y,"POOL,gym,PLAYGROUND",730000
1346,60,2,2,200,1,2,apartment,-5.7702789,-35.1957048,1997,Score 4,Yes,,250000
4235,80,2,3,530,1,2,apartment,-5.7978488,-35.2092207,1961,Score 6,no,"barbecue space,gym,sports court",215000
2162,56,2,2,330,1,1,apartment,-5.8431967,-35.2124468,,Score 5,yes,"playground,SPORTS COURT",220000
2396,46,1,1,0,0,0,apartment,-5.8821365,-35.1722172,2007,Score 5,yes,,110000
3365,79,3,3,0,1,1,apartment,-5.8730875,-35.1800373,2002,Score 6,Yes,,438000
2271,93,3,3,0,2,1,apartment,-5.7845495,-35.1984438,,Score 4,yes,,430000
4292,55,1,2,0,1,1,apartment,-5.8226937,-35.2126403,1991,Score 4,y,,220000
3111,60,2,2,0,1,1,apartment,-5.8226937,-35.2126403,2000,Score 4,yes,,184900
1137,55,2,2,0,1,1,apartment,-5.8768735,-35.2236066,1995,Score 6,yes,,220000
3590,137,1,3,0,2,0,house,-5.8437235,-35.2214483,2004,Score 5,yes,,260000
972,98,3,3,0,2,2,apartment,-5.7874906,-35.1940515,2005,Score 5,yes,,449000
795,120,4,3,845,2,3,apartment,-5.8198444,-35.2109804,2004,Score 6,no,"POOL,PLAYGROUND,SPORTS COURT",650000
3020,200,2,2,0,3,1,house,-5.8875608,-35.1708625,1976,Score 4,yes,,350000
1711,150,1,3,0,1,0,house,-5.7972181,-35.2316702,,Score 5,yes,,200000
36,200,2,3,0,2,1,house,-5.8317785,-35.2122915,2003,Score 6,no,,500000
453,57,1,2,600,1,1,apartment,-5.8821365,-35.1722172,1974,Score 5,yes,"POOL,GYM,PLAYGROUND",330000
913,290,5,3,1500,2,3,apartment,-5.7823372,-35.1946781,,Score 4,y,"pool,steam room,gym,PLAYGROUND",950000
3764,129,5,3,600,2,1,apartment,-5.8437235,-35.2214483,2004,Score 9,Yes,"barbecue space,playground,sports court",550000
1199,51,2,2,369,1,1,apartment,-5.8228488,-35.233449,1964,Score 7,y,"POOL,barbecue space,PLAYGROUND",199000
1274,70,1,2,430,2,1,apartment,-5.824868,-35.2058664,2003,Score 6,Yes,playground,180000
2375,89,3,3,460,2,1,apartment,-5.8768735,-35.2236066,2003,Score 4,No,"BARBECUE SPACE,PLAYGROUND",330000
37,136,1,3,850,2,1,apartment,-5.8165259,-35.2141266,1995,Score 5,Yes,playground,350000
974,120,1,3,0,1,0,house,-5.7978488,-35.2092207,1986,Score 9,Yes,,500000
3195,185,3,3,1500,2,3,apartment,-5.8032096,-35.2002054,,Score 5,Yes,GYM,550000
983,79,1,3,0,2,0,apartment,-5.8255108,-35.2375795,1972,Score 5,Yes,BARBECUE SPACE,153900
3754,160,5,4,500,3,3,apartment,-5.8164277,-35.2116397,2003,Score 4,Yes,"pool,PLAYGROUND,SPORTS COURT",750000
1418,64,2,2,0,1,1,apartment,-5.8636826,-35.2153349,,Score 5,nop,,260000
1560,103,1,3,0,2,1,apartment,-5.7870581,-35.1983806,,Score 5,y,,635000
39,115,5,3,850,2,3,apartment,-5.8226937,-35.2126403,1967,Score 6,Yes,playground,600000
1486,54,1,2,340,1,0,apartment,-5.8576398,-35.2014489,1996,Score 4,yes,"BARBECUE SPACE,playground,sports court",200000
4161,165,3,3,1500,2,1,apartment,-5.8214697,-35.2168115,,Score 4,Yes,"pool,steam room,gym,playground",325000
169,104,3,3,850,1,1,apartment,-5.8019395,-35.2076662,,Score 4,yes,sports court,180000
1355,4200,0,0,0,24,0,other,,-35.2014489,,Score 7,Yes,,4500000
2785,86,2,2,0,1,1,apartment,-5.8203803,-35.2256399,,Score 4,Yes,,185000
3355,137,5,3,900,3,3,apartment,-5.804305,-35.2060606,,Score 5,yes,"pool,barbecue space,SPORTS COURT",620000
4533,81,2,3,600,1,1,apartment,-5.8600136,-35.1998189,,Score 6,nop,GYM,360000
3691,422,5,,1800,7,4,,-5.783788,-35.1913745,1996,Score 4,y,"POOL,BARBECUE SPACE,PLAYGROUND,sports court",3200000
2682,56,1,2,334,1,1,apartment,-5.8821365,-35.1722172,2000,Score 4,No,"BARBECUE SPACE,playground",170000
3712,108,4,3,540,2,2,apartment,-5.8152068,-35.2147971,,Score 5,nop,"barbecue space,PLAYGROUND,SPORTS COURT",480000
1640,123,3,3,600,2,3,apartment,-5.8576398,-35.2014489,1970,Score 5,nop,"GYM,playground",680000
1290,182,2,3,0,3,1,house,-5.8768491,-35.1793486,1972,Score 6,y,,550000
1380,192,3,3,0,0,1,house,-5.8821365,-35.1722172,1967,Score 5,y,,450000
1933,105,4,3,580,2,2,apartment,-5.8580854,-35.2023029,2004,Score 7,No,"BARBECUE SPACE,playground,SPORTS COURT",700000
579,58,2,2,480,2,1,apartment,-5.8600136,-35.1998189,,Score 5,Yes,sports court,290000
3984,215,4,3,0,1,3,house,-5.8576398,-35.2014489,1991,Score 4,Yes,,750000
3160,243,5,4,1300,2,3,apartment,-5.7845495,-35.1984438,2000,Score 5,Yes,"gym,playground",800000
2030,103,4,3,600,2,3,apartment,-5.8198444,-35.2109804,,Score 4,nop,PLAYGROUND,490000
892,175,3,3,1000,2,3,apartment,-5.8032096,-35.2002054,,Score 4,y,"playground,sports court",530000
4129,86,4,3,0,2,2,apartment,-5.8163039,-35.2204887,1957,Score 4,nop,BARBECUE SPACE,443000
780,100,2,3,600,2,2,apartment,-5.8640599,-35.196594,2007,Score 7,y,PLAYGROUND,540000
159,75,1,3,330,2,1,apartment,-5.7775126,-35.2013557,,Score 5,yes,"BARBECUE SPACE,PLAYGROUND",350000
2,160,3,4,0,3,3,apartment,-5.8164277,-35.2116397,1964,Score 5,no,,735000
3865,126,5,3,0,3,3,apartment,-5.8437235,-35.2214483,,Score 4,nop,"pool,BARBECUE SPACE",650000
3216,112,3,3,0,2,2,apartment,-5.7997946,-35.1979747,1991,Score 5,y,,620000
2109,104,2,3,0,2,1,apartment,-5.8226937,-35.2126403,2002,Score 5,Yes,,600000
849,230,3,3,0,2,2,house,-5.8258062,-35.2068965,,Score 3,y,POOL,750000
2737,84,2,3,800,2,1,apartment,-5.8650038,-35.1933903,,Score 5,No,"POOL,gym,playground,sports court",345000
2466,56,2,2,0,1,1,apartment,-5.804305,-35.2060606,,Score 7,Yes,,240000
3372,42,1,2,0,1,0,apartment,-5.7845495,-35.1984438,1974,Score 5,Yes,,300000
1596,33,0,1,0,1,0,apartment,-5.8821365,-35.1722172,2000,Score 4,No,barbecue space,220000
1776,54,2,2,390,1,1,apartment,-5.8163039,-35.2204887,1986,Score 4,y,"BARBECUE SPACE,PLAYGROUND",270000
1913,52,1,2,250,1,0,apartment,-5.8768735,-35.2236066,1967,Score 5,y,"BARBECUE SPACE,playground",115000
1043,77,2,3,480,1,1,apartment,-5.8600136,-35.1998189,,Score 8,Yes,"POOL,BARBECUE SPACE,PLAYGROUND,SPORTS COURT",290000
4503,300,1,3,0,3,1,house,-5.8226937,-35.2126403,1978,Score 4,yes,,370000
1544,276,5,3,1500,2,3,apartment,-5.7823372,-35.1946781,1960,Score 6,y,barbecue space,850000
2736,166,4,4,0,2,3,apartment,-5.8253734,-35.2113637,1990,Score 5,y,,700000
4068,98,4,3,700,2,2,apartment,-5.866287,-35.1917372,1996,Score 5,Yes,"pool,gym,PLAYGROUND,SPORTS COURT",460000
4410,180,5,3,1300,3,3,apartment,-5.783788,-35.1913745,1970,Score 4,No,"pool,gym,PLAYGROUND,SPORTS COURT",850000
53,150,4,3,800,2,3,apartment,-5.8383287,-35.2253736,1968,Score 5,No,"BARBECUE SPACE,gym,SPORTS COURT",300000
1796,170,3,3,1200,2,1,apartment,-5.8125501,-35.2160843,,Score 6,y,"barbecue space,gym",500000
1911,124,4,3,0,2,3,apartment,-5.8032096,-35.2002054,1966,Score 4,y,BARBECUE SPACE,560000
4002,85,0,3,700,0,0,apartment,-5.824868,-35.2058664,2000,Score 6,y,"pool,playground,sports court",230000
2553,250,3,4,0,3,2,house,-5.8250648,-35.235023,,Score 4,no,,450000
2800,108,4,4,450,2,0,apartment,-5.8164277,-35.2116397,1999,Score 5,Yes,"pool,barbecue space,PLAYGROUND,SPORTS COURT",380000
3768,51,2,2,300,1,1,apartment,-5.8437235,-35.2214483,,Score 4,yes,"BARBECUE SPACE,PLAYGROUND",155000
3828,57,2,2,350,1,1,apartment,-5.8431967,-35.2124468,,Score 5,yes,"barbecue space,PLAYGROUND",220000
824,220,4,3,0,2,3,apartment,-5.8053683,-35.2050354,1974,Score 5,y,,750000
4521,58,2,2,240,2,1,apartment,-5.8686163,-35.2305498,1982,Score 5,y,POOL,190000
3178,104,2,3,500,0,0,apartment,-5.8226937,-35.2126403,2000,Score 5,nop,"POOL,PLAYGROUND",480000
1389,145,3,3,1260,3,3,apartment,-5.8437235,-35.2214483,1965,Score 4,yes,"steam room,SPORTS COURT",650000
4654,57,2,2,340,-2,1,apartment,-5.8437235,-35.2214483,1969,Score 8,Yes,"BARBECUE SPACE,PLAYGROUND",220000
884,60,2,2,303,1,1,apartment,-5.8032096,-35.2002054,1962,Score 4,y,"barbecue space,PLAYGROUND,sports court",295000
4770,138,1,3,0,2,1,house,-5.8495469,-35.212162,1966,Score 5,Yes,,330000
1607,62,2,3,500,1,1,apartment,-5.8012712,-35.2057237,,Score 4,y,"PLAYGROUND,sports court",280000
1594,96,3,3,415,2,1,apartment,-5.8010185,-35.2078485,2001,Score 4,yes,"playground,SPORTS COURT",210000
771,160,3,3,1100,2,1,apartment,-5.7893158,-35.1992309,2003,Score 5,no,"pool,BARBECUE SPACE,gym,playground,SPORTS COURT",500000
2611,60,1,2,300,1,1,apartment,-5.8198444,-35.2109804,1996,Score 5,Yes,,204900
3551,70,2,3,250,2,0,apartment,-5.8455365,-35.2136399,2003,Score 5,yes,PLAYGROUND,175000
2273,53,1,2,325,1,0,apartment,-5.8799135,-35.1998728,1981,Score 4,Yes,"playground,SPORTS COURT",165400
1868,50,0,2,0,0,0,apartment,-5.8089827,-35.2272512,,Score 3,yes,BARBECUE SPACE,110000
1085,56,2,2,0,1,1,apartment,-5.8686163,-35.2305498,,Score 5,Yes,GYM,190000
3841,130,3,3,1000,2,1,apartment,-5.7816923,-35.1973759,1988,Score 4,Yes,"BARBECUE SPACE,GYM,playground",350000
1325,70,2,2,0,1,0,house,-5.8821365,-35.1722172,,Score 6,y,,170000
1463,124,4,3,570,2,3,apartment,-5.8347074,-35.2243579,,Score 4,Yes,"POOL,barbecue space,gym",460000
806,120,4,4,450,2,2,apartment,-5.8593959,-35.2006146,1996,Score 5,Yes,"POOL,barbecue space,playground,SPORTS COURT",640000
4528,78,2,3,400,1,0,apartment,-5.8157745,-35.2010277,1968,Score 4,y,"BARBECUE SPACE,gym,PLAYGROUND",220000
3478,54,2,2,390,1,1,apartment,-5.8163039,-35.2204887,,Score 5,nop,POOL,269900
2108,142,4,3,580,2,3,apartment,-5.8576398,-35.2014489,1975,Score 4,y,sports court,720000
4009,85,1,3,350,2,1,apartment,-5.8821365,-35.1722172,1970,Score 5,y,"BARBECUE SPACE,playground",310000
4729,54,2,2,0,0,0,apartment,-5.8821365,-35.1722172,1965,Score 5,Yes,barbecue space,200000
2234,69,2,3,425,2,1,apartment,-5.8667495,-35.2043074,1997,Score 5,yes,"playground,SPORTS COURT",240300
3211,48,1,2,0,1,0,apartment,-5.8821365,-35.1722172,,Score 5,yes,,170000
963,60,2,2,430,0,0,apartment,-5.7845495,-35.1984438,,Score 4,Yes,"POOL,barbecue space,PLAYGROUND",250000
3669,200,4,3,1450,3,3,apartment,-5.8437235,-35.2214483,1973,Score 5,nop,"pool,BARBECUE SPACE,GYM,PLAYGROUND,sports court",750000
398,55,2,2,0,2,1,apartment,-5.8437235,-35.2214483,2002,Score 8,Yes,,235000
2632,109,3,3,700,2,2,apartment,-5.8437235,-35.2214483,,Score 5,Yes,"BARBECUE SPACE,sports court",525000
4631,45,1,1,170,1,1,apartment,-5.8624143,-35.1967263,,Score 6,no,,135000
2996,96,2,3,0,2,1,apartment,-5.796771,-35.200507,1980,Score 5,y,,430000
704,136,3,3,120,1,2,apartment,-5.8624143,-35.1967263,1998,Score 6,y,,320000
431,61,2,2,450,1,1,apartment,-5.8576398,-35.2014489,1967,Score 3,No,"barbecue space,playground",300000
292,55,2,2,0,0,0,apartment,-5.8437235,-35.2214483,2004,Score 2,yes,,220000
4645,180,3,3,1000,2,1,apartment,-5.788328,-35.1951542,,Score 6,y,"POOL,PLAYGROUND",700000
